date,timestamp,USD,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLP,CNY,COP,CRC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,FOK,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KID,KMF,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,SSP,STN,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TVD,TWD,TZS,UAH,UGX,UYU,UZS,VES,VND,VUV,WST,XAF,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMW,ZWL
2025-06-21 00:00:02,1750464002,1,3.6725,70.8579,85.3594,384.1059,1.79,919.2409,1156.17,1.5459,1.79,1.7006,1.6973,2.0,122.2574,1.6974,0.376,2976.2797,1.0,1.2863,6.931,5.4917,1.0,86.6719,13.4818,3.0526,2.0,1.3726,2881.3385,0.8177,941.3561,7.1822,4085.6414,505.1566,24.0,95.6873,21.5528,177.721,6.4752,59.2501,130.388,50.6633,15.0,135.5415,0.8678,2.2569,0.7427,6.4752,0.7427,2.7262,0.7427,10.5648,0.7427,72.7888,8684.3405,7.6854,209.2453,7.8499,26.1197,6.5384,131.0928,349.4992,16393.1506,3.4874,0.7427,86.6721,1309.8255,42021.4216,123.9767,0.7427,159.8685,0.709,145.8389,129.1689,87.4425,4021.6561,1.5465,426.9268,1370.4553,0.3062,0.8333,520.7255,21717.5068,89500.0,300.4156,199.8567,18.0071,5.4329,9.1372,17.1722,4447.2889,53.5579,2099.0975,3608.2354,8.0854,39.72,45.6994,15.4605,1744.3944,19.1208,4.2547,63.8285,18.0071,1546.5537,36.8079,10.1005,138.6751,1.6739,0.3845,1.0,3.5963,4.1541,57.2286,283.5169,3.7082,8019.1326,3.64,4.3741,101.7674,78.4229,1446.3911,3.75,8.5726,14.9439,510.921,9.6693,1.2863,0.7427,22.4663,22466.2843,571.6429,38.9078,4677.828,21.261,12894.7249,18.0071,32.7931,9.8806,3.5004,2.9253,2.3557,39.6924,6.785,1.5465,29.4459,2602.1307,41.8717,3605.6151,40.9071,12582.8428,105.4527,26112.0785,119.8184,2.7126,569.2358,2.7,1.79,0.7347,569.2358,103.5556,242.7514,18.0072,23.5816,26.9918
2025-06-22 00:00:02,1750550402,1,3.6725,70.8607,85.3622,384.1162,1.79,918.4366,1156.17,1.5469,1.79,1.7006,1.6979,2.0,122.2316,1.698,0.376,2976.2062,1.0,1.2864,6.931,5.4915,1.0,86.6805,13.4811,3.0619,2.0,1.3725,2879.8186,0.8176,941.7039,7.1828,4085.3554,505.153,24.0,95.7254,21.5521,177.721,6.4767,59.2524,130.3934,50.6624,15.0,135.5064,0.8681,2.2566,0.7427,6.4767,0.7427,2.7262,0.7427,10.55,0.7427,72.789,8686.6235,7.6854,209.2439,7.8504,26.1194,6.541,130.9977,349.5887,16401.8113,3.4876,0.7427,86.6806,1309.7992,42023.9906,124.0193,0.7427,159.7827,0.709,145.8143,129.1544,87.4433,4021.8524,1.5469,427.0967,1370.6316,0.3062,0.8333,520.7073,21718.3917,89500.0,300.3998,199.859,18.0015,5.433,9.1373,17.17,4452.5967,53.4311,2099.0561,3604.2677,8.0859,39.7201,45.6976,15.4602,1743.6945,19.1218,4.255,63.8332,18.0015,1546.3594,36.8072,10.0992,138.6888,1.674,0.3845,1.0,3.5961,4.1545,57.2346,283.517,3.7082,8019.3714,3.64,4.3736,101.7736,78.4177,1446.518,3.75,8.5728,14.9345,509.345,9.6682,1.2864,0.7427,22.4663,22466.2843,571.6359,38.9074,4673.6428,21.2694,12893.3057,18.0015,32.7792,9.8806,3.5003,2.9267,2.3554,39.6897,6.785,1.5469,29.4216,2605.9282,41.8623,3605.5141,40.9071,12591.3916,105.4527,26111.9873,119.8121,2.7136,569.4622,2.7,1.79,0.7346,569.4622,103.5968,242.7486,18.0015,23.6071,26.9918
2025-06-23 00:00:01,1750636801,1,3.6725,70.6324,84.9683,385.3232,1.79,920.731,1156.17,1.5503,1.79,1.6984,1.6989,2.0,122.0215,1.6988,0.376,2972.9421,1.0,1.2866,6.9163,5.4891,1.0,86.6555,13.4182,3.2217,2.0,1.3736,2905.1638,0.8172,941.3362,7.1809,4078.7571,504.4384,24.0,95.7773,21.558,177.721,6.485,59.3059,130.1976,50.7451,15.0,136.714,0.8685,2.2472,0.7435,6.4843,0.7435,2.7254,0.7435,10.3596,0.7435,72.7766,8730.7465,7.6796,209.2667,7.85,26.0961,6.5445,131.1472,349.8287,16411.6962,3.4662,0.7435,86.6689,1308.5581,43213.1348,124.0782,0.7435,159.5022,0.709,146.076,129.075,87.4693,4026.9496,1.5502,427.328,1372.362,0.3059,0.8333,521.5273,21687.8019,89500.0,300.2165,199.6981,18.0506,5.4343,9.1353,17.1318,4438.5661,53.4351,2096.0975,3619.8476,8.0854,39.6756,45.6325,15.4351,1733.1092,19.1765,4.2528,63.7741,18.0506,1546.1151,36.7619,10.0972,138.6488,1.6776,0.3845,1.0,3.5954,4.1635,57.2287,283.7733,3.7065,8007.8036,3.64,4.3687,101.6216,78.5003,1436.009,3.75,8.5606,14.7302,458.4998,9.6759,1.2863,0.7435,22.4663,22466.2843,571.2402,38.7164,4652.8084,21.2809,12864.5825,18.0506,32.8359,9.8809,3.5005,2.9198,2.373,39.6862,6.7759,1.5502,29.4284,2639.6469,41.8429,3595.6268,40.8395,12334.933,105.4527,26040.8201,118.9579,2.7261,569.7707,2.7,1.79,0.7346,569.7707,103.653,242.5192,18.0513,23.2007,26.9918
2025-06-24 00:00:02,1750723202,1,3.6725,71.0577,85.2861,385.7476,1.79,920.3104,1167.33,1.5515,1.79,1.7001,1.6924,2.0,122.2782,1.6937,0.376,2973.6291,1.0,1.2879,6.9257,5.5082,1.0,86.6299,13.4834,3.1511,2.0,1.3742,2881.9061,0.8148,941.5507,7.1829,4083.5753,505.324,24.0,95.4121,21.5444,177.721,6.4448,59.3793,130.3108,50.6761,15.0,135.2022,0.866,2.2718,0.7413,6.4475,0.741,2.7251,0.7413,10.5536,0.7413,72.742,8699.1114,7.6928,209.1936,7.8502,26.1256,6.5196,131.2218,349.5889,16497.8184,3.4493,0.7413,86.6275,1308.878,42481.3357,124.5497,0.7413,159.7836,0.709,146.3374,129.2445,87.3334,4028.7296,1.549,425.699,1378.2745,0.3064,0.8333,521.9567,21701.3228,89500.0,300.6377,200.0816,17.9293,5.4496,9.1414,17.1834,4432.9623,53.439,2098.6023,3604.9387,8.0856,39.7112,45.6588,15.4451,1741.8448,19.1583,4.2922,63.6285,17.9293,1549.4864,36.8126,10.1019,138.6078,1.6767,0.3845,1.0,3.5991,4.1369,57.4899,283.8015,3.7113,8012.5126,3.64,4.3857,102.1455,78.4397,1447.436,3.75,8.553,14.5087,454.1131,9.6416,1.2876,0.7413,22.4663,22466.2843,571.3929,38.8154,4707.8474,21.1998,12916.623,17.9293,32.8501,9.8801,3.5001,2.9251,2.385,39.7058,6.7978,1.549,29.6002,2627.7058,41.8874,3604.672,40.9591,12372.5125,105.4527,26123.2016,119.2362,2.6868,567.5986,2.7,1.79,0.7348,567.5986,103.2578,242.7048,17.9286,23.2169,26.9965
2025-06-25 00:00:01,1750809601,1,3.6725,70.936,84.526,385.837,1.79,920.7477,1176.0,1.5394,1.79,1.6999,1.6846,2.0,122.2296,1.6846,0.376,2968.6199,1.0,1.2801,6.9221,5.5036,1.0,85.9948,13.3861,3.1448,2.0,1.372,2885.705,0.8066,948.4638,7.1712,4082.0877,505.4632,24.0,94.9728,21.3551,177.721,6.4257,59.3109,129.9284,50.0394,15.0,136.0606,0.8613,2.2499,0.7349,6.4256,0.7349,2.7243,0.7349,10.5575,0.7349,72.7185,8694.4423,7.6877,209.2752,7.85,26.1096,6.4896,131.102,345.9119,16326.421,3.4047,0.7349,85.9951,1312.2187,42462.1912,122.6718,0.7349,159.8608,0.709,144.8816,129.2431,87.3866,4022.8452,1.5395,423.7389,1358.2279,0.3058,0.8333,518.549,21663.1215,89500.0,300.2665,199.8844,17.7395,5.4453,9.102,17.1317,4431.5328,53.6131,2096.7847,3579.5391,8.0854,39.7079,45.526,15.4375,1744.9404,19.0094,4.2455,63.6227,17.7395,1547.2754,36.787,10.1138,137.5917,1.6627,0.3845,1.0,3.5769,4.1432,57.0679,283.9462,3.6666,8000.0003,3.64,4.3482,100.9896,78.423,1445.6815,3.75,8.5531,14.5531,449.2191,9.5272,1.28,0.7349,22.4663,22466.2843,571.5032,38.9145,4712.7819,21.1022,12904.6252,17.7395,32.6654,9.878,3.5,2.9135,2.3813,39.6319,6.7888,1.5395,29.3844,2660.9784,41.7987,3586.0373,40.4521,12393.9953,105.4527,26097.8135,119.4855,2.7359,564.9852,2.7,1.79,0.7314,564.9852,102.7824,242.4862,17.739,23.3383,26.9543
2025-06-26 00:00:01,1750896001,1,3.6725,70.8787,84.5599,385.2624,1.79,919.2918,1176.33,1.537,1.79,1.7009,1.6798,2.0,122.3413,1.6805,0.376,2974.4555,1.0,1.2797,6.9319,5.5338,1.0,86.0866,13.3819,3.1946,2.0,1.3724,2892.5793,0.8051,936.9929,7.1702,4079.5001,505.9912,24.0,94.7024,21.2966,177.721,6.4002,59.2761,129.9803,49.9002,15.0,135.923,0.8587,2.2519,0.733,6.4026,0.7328,2.7238,0.733,10.4626,0.733,72.7127,8679.7557,7.6946,209.2567,7.8497,26.1372,6.4711,131.1372,344.627,16311.8828,3.4052,0.733,86.0826,1310.8404,42345.2078,122.421,0.733,160.0583,0.709,145.2436,129.2073,87.3513,4013.1942,1.5373,422.5324,1360.2989,0.3059,0.8333,518.6786,21616.7142,89500.0,300.3667,200.113,17.7512,5.418,9.1021,17.0804,4430.4606,53.0374,2102.5112,3584.5685,8.0853,39.7334,45.4318,15.4585,1740.4575,18.945,4.238,63.7234,17.7512,1549.7788,36.8039,10.1254,137.7386,1.6568,0.3845,1.0,3.577,4.1195,56.7258,283.7195,3.6528,7994.9268,3.64,4.3545,100.9758,78.347,1442.9718,3.75,8.5181,14.5574,544.2069,9.4969,1.2796,0.733,22.462,22461.9976,571.5661,37.803,4622.2324,21.0421,12944.643,17.7512,32.5974,9.8633,3.5006,2.9056,2.3804,39.7705,6.806,1.5373,29.2488,2649.7847,41.7086,3584.1296,40.4381,12446.7702,106.1685,26064.6582,119.611,2.7329,563.3765,2.7,1.79,0.7288,563.3765,102.4897,242.6345,17.7487,23.6046,26.9481
2025-06-27 00:00:01,1750982401,1,3.6725,70.5366,84.1225,385.1328,1.79,920.4293,1194.67,1.5279,1.79,1.7019,1.6722,2.0,122.3377,1.6722,0.376,2974.4725,1.0,1.2749,6.9296,5.5493,1.0,85.7127,13.3461,3.1733,2.0,1.366,2888.8275,0.8009,938.5752,7.1635,4071.1211,505.7071,24.0,94.2731,21.1564,177.721,6.3784,59.1757,129.926,49.9039,15.0,135.6988,0.8549,2.2458,0.7288,6.3792,0.7287,2.7237,0.7288,10.6604,0.7288,72.7203,8675.712,7.7031,209.2568,7.8499,26.1378,6.4418,131.0845,341.7878,16217.5006,3.3911,0.7288,85.7083,1310.838,42206.2411,121.3442,0.7288,160.1404,0.709,144.4812,129.2117,87.3128,4013.1734,1.528,420.617,1355.8218,0.3059,0.8333,518.4521,21631.0392,89500.0,299.9053,200.1749,17.8303,5.418,9.087,17.1001,4430.4778,53.0652,2104.2357,3577.0656,8.0854,39.7334,45.3373,15.4718,1743.699,18.8814,4.2286,63.7162,17.8303,1544.5991,36.8162,10.0814,137.1404,1.6499,0.3845,1.0,3.5704,4.1217,56.6382,283.7276,3.628,8001.6206,3.64,4.3308,100.1295,78.5467,1446.0616,3.75,8.5381,14.4817,544.4444,9.4981,1.2748,0.7288,22.462,22461.9976,571.5667,37.8031,4661.6053,20.9467,12981.3753,17.8303,32.5035,9.8686,3.5004,2.8935,2.3831,39.8142,6.8098,1.528,28.9902,2647.2159,41.647,3587.0861,40.314,12515.2182,106.862,26021.2549,119.5027,2.6923,560.8227,2.7,1.79,0.7266,560.8227,102.0251,242.9646,17.8304,23.5375,26.9507
2025-06-28 00:00:01,1751068801,1,3.6725,70.5975,84.2455,384.8114,1.79,918.1451,1189.83,1.5306,1.79,1.7005,1.6705,2.0,122.2756,1.6705,0.376,2974.4973,1.0,1.276,6.9319,5.4812,1.0,85.5581,13.3786,3.0621,2.0,1.3675,2877.2616,0.7997,933.0793,7.1694,4073.4915,505.7848,24.0,94.1764,21.1252,177.721,6.3701,59.1779,129.9198,49.8952,15.0,135.2452,0.8541,2.2469,0.7295,6.3704,0.7295,2.7236,0.7295,10.7895,0.7295,72.727,8672.0397,7.6994,209.257,7.8501,26.1346,6.4352,131.0478,340.6258,16239.2188,3.388,0.7295,85.5582,1310.8346,42100.8335,121.2267,0.7295,160.1723,0.709,144.6523,129.1399,87.2722,4013.1431,1.5306,420.1856,1358.9055,0.3059,0.8333,519.8525,21638.1869,89500.0,299.927,200.1617,17.8207,5.418,9.0314,17.0133,4430.5255,52.7603,2103.9138,3593.6396,8.0856,39.7334,45.3258,15.467,1746.8626,18.8457,4.2287,63.5871,17.8207,1540.3785,36.8148,10.0803,136.893,1.6513,0.3845,1.0,3.5607,4.1216,56.581,283.9276,3.6192,8002.4031,3.64,4.3366,100.0416,78.5468,1449.6691,3.75,8.5243,14.753,544.7909,9.4871,1.276,0.7295,22.462,22461.9976,571.5676,37.8031,4691.0068,20.9252,12953.3928,17.8207,32.5945,9.8725,3.5002,2.882,2.3794,39.8892,6.8084,1.5306,28.9352,2635.4526,41.6642,3588.7142,40.3528,12610.0261,107.6245,26095.3148,119.5045,2.6976,560.2474,2.7,1.79,0.7257,560.2474,101.9205,242.7808,17.8207,23.687,26.9389
2025-06-29 00:00:01,1751155201,1,3.6725,70.5922,84.2351,384.8206,1.79,920.1735,1189.83,1.5302,1.79,1.7006,1.6703,2.0,122.2832,1.6703,0.376,2974.537,1.0,1.2759,6.9317,5.4812,1.0,85.5658,13.377,3.0741,2.0,1.367,2883.4495,0.7996,933.0361,7.1686,4073.2919,505.7776,24.0,94.1669,21.1256,177.721,6.3708,59.1777,129.9204,49.8958,15.0,134.9728,0.854,2.2469,0.7292,6.3708,0.7292,2.7236,0.7292,10.7735,0.7292,72.7261,8672.4747,7.6997,209.2573,7.8501,26.1349,6.4345,131.0308,340.6858,16236.0863,3.3874,0.7292,85.5659,1310.8292,42111.4475,121.2349,0.7292,160.0965,0.709,144.6323,129.1891,87.2756,4013.0947,1.5302,420.1429,1359.1285,0.3059,0.8333,519.9292,21636.9492,89500.0,299.9237,200.1632,17.8214,5.418,9.0343,17.0199,4430.5912,52.7181,2103.9265,3593.6087,8.0856,39.7334,45.3302,15.4648,1746.4695,18.8465,4.2287,63.698,17.8214,1541.3109,36.815,10.0792,136.9053,1.6512,0.3845,1.0,3.5635,4.1216,56.5821,283.9419,3.62,8002.2009,3.64,4.3365,100.061,78.5551,1449.1715,3.75,8.5266,14.7455,545.3442,9.4876,1.2759,0.7292,22.462,22461.9976,571.5691,37.8031,4687.4654,20.9231,12956.4111,17.8214,32.5886,9.8721,3.5001,2.8834,2.3796,39.9191,6.8085,1.5302,28.8932,2638.6475,41.6618,3588.2988,40.3494,12605.4441,107.6245,26088.7061,119.4951,2.6963,560.1905,2.7,1.79,0.7255,560.1905,101.9101,242.7971,17.8215,23.6785,26.9389
2025-06-30 00:00:01,1751241601,1,3.6725,70.458,83.8408,384.6016,1.79,919.7598,1189.83,1.5308,1.79,1.7011,1.668,2.0,122.3223,1.6681,0.376,2992.0377,1.0,1.2758,6.9255,5.4786,1.0,85.5574,13.3735,3.2503,2.0,1.3679,2903.4339,0.7989,934.2875,7.1661,4057.1334,505.0864,24.0,94.0404,21.1227,177.721,6.3614,59.5265,129.622,49.7789,15.0,135.1218,0.853,2.243,0.7293,6.3614,0.7294,2.7232,0.7293,10.4346,0.7293,72.7244,8710.7399,7.6952,209.2554,7.8501,26.1514,6.4259,131.071,340.2302,16230.2042,3.3829,0.7293,85.5496,1310.2991,43123.4563,121.2073,0.7293,160.3641,0.709,144.5064,129.3482,87.3127,4016.4411,1.5306,419.5787,1362.3492,0.3058,0.8333,520.6511,21666.5793,89500.0,299.6356,200.2033,17.7904,5.4161,9.0371,17.0528,4425.6471,52.7404,2103.0116,3590.9501,8.0854,39.8521,45.1932,15.4587,1737.0158,18.8176,4.2289,63.6417,17.7904,1540.753,36.8296,10.0687,136.8919,1.6502,0.3845,1.0,3.5668,4.1247,56.5896,283.7957,3.6134,8019.3714,3.64,4.336,100.0985,78.5336,1442.2555,3.75,8.5586,14.7377,458.534,9.4753,1.2759,0.7293,22.462,22461.9976,571.7223,37.8861,4669.8366,20.895,12912.5909,17.7904,32.5975,9.87,3.5002,2.8967,2.3948,39.9065,6.8028,1.5306,28.8832,2632.6442,41.719,3590.1044,40.2943,12688.8103,107.6245,26013.65,119.1456,2.7153,559.4383,2.7,1.79,0.7255,559.4383,101.7733,242.5291,17.7893,23.7139,26.9389
2025-07-01 00:00:01,1751328001,1,3.6725,70.2046,83.6994,384.464,1.79,921.9483,1194.08,1.5242,1.79,1.7002,1.6634,2.0,122.5965,1.664,0.376,2992.4637,1.0,1.2734,6.9132,5.4851,1.0,85.751,13.3486,3.1467,2.0,1.3638,2887.6664,0.7948,938.1098,7.1638,4057.8753,504.5939,24.0,93.7779,21.0495,177.721,6.3392,59.4653,129.4065,49.6012,15.0,135.9439,0.8505,2.2423,0.7288,6.3395,0.7289,2.7225,0.7288,10.6869,0.7288,72.7306,8690.2722,7.6878,209.2544,7.85,26.1257,6.4079,131.0813,339.8511,16214.1687,3.3739,0.7288,85.7501,1310.2996,42439.0808,121.2675,0.7288,159.9858,0.709,144.0807,129.2288,87.2689,4016.6984,1.5244,418.4076,1353.3635,0.3057,0.8333,519.8574,21638.1558,89500.0,299.8309,200.0009,17.7355,5.4161,9.0153,16.8927,4420.5255,52.7621,2101.6364,3566.6348,8.0855,39.8558,45.123,15.4468,1743.7353,18.7996,4.212,63.7041,17.7355,1535.3162,36.7954,10.0855,137.2016,1.6442,0.3845,1.0,3.545,4.1215,56.3459,283.8474,3.6079,7995.5066,3.64,4.3339,99.7963,78.4447,1448.3355,3.75,8.5535,14.7713,454.0647,9.4779,1.2734,0.7288,22.462,22461.9976,571.7225,37.8886,4716.4128,20.8367,12903.5454,17.7355,32.4903,9.8868,3.5,2.8917,2.3655,39.821,6.7893,1.5244,29.0969,2631.5567,41.7789,3593.7366,40.2517,12698.3414,108.1891,26050.1801,118.9768,2.6798,557.8768,2.7,1.79,0.7272,557.8768,101.4892,242.3816,17.7357,23.794,26.9457
2025-07-02 00:00:01,1751414401,1,3.6725,70.1257,83.0843,384.6189,1.79,919.3324,1203.0,1.5204,1.79,1.7001,1.6584,2.0,122.6725,1.6581,0.376,2989.0603,1.0,1.2727,6.9257,5.4328,1.0,85.6004,13.2641,3.1446,2.0,1.3637,2881.5839,0.7915,931.9856,7.1636,4077.9864,504.8032,24.0,93.494,20.9151,177.721,6.3244,59.4081,129.6574,49.4512,15.0,136.2896,0.8479,2.2287,0.7277,6.3248,0.7277,2.7212,0.7277,10.6927,0.7277,72.7351,8687.5028,7.6877,209.1245,7.8494,26.1357,6.3885,131.0145,338.2992,16213.294,3.3719,0.7277,85.6019,1308.6083,42426.6777,120.4818,0.7277,159.9522,0.709,143.4333,129.2477,87.2881,4011.7902,1.5204,417.1408,1354.1224,0.3051,0.8333,518.8767,21605.3264,89500.0,299.8331,200.3068,17.607,5.3934,8.9807,16.8182,4410.1702,52.6333,2100.6711,3573.5577,8.0847,39.8596,44.9674,15.4574,1742.8979,18.7331,4.1959,63.6281,17.607,1530.8244,36.7953,10.0664,136.9606,1.6398,0.3845,1.0,3.5426,4.0983,56.3306,283.8506,3.5996,7987.8732,3.64,4.3002,99.3213,78.4826,1447.8417,3.75,8.4873,14.6071,449.2926,9.4754,1.2724,0.7277,22.462,22461.9976,572.0402,37.8933,4720.5737,20.7736,13091.1356,17.607,32.4398,9.8815,3.5,2.8815,2.3586,39.8789,6.7662,1.5204,29.1028,2622.7614,41.8173,3592.2539,39.9558,12683.1803,108.9785,26011.8911,118.8965,2.7093,556.1877,2.7,1.79,0.7246,556.1877,101.1819,242.1861,17.6074,24.0119,26.9502
2025-07-03 00:00:01,1751500801,1,3.6725,70.1226,83.1589,384.3955,1.79,920.8675,1231.33,1.5206,1.79,1.7,1.659,2.0,122.3572,1.6595,0.376,2980.0952,1.0,1.2732,6.9185,5.4661,1.0,85.6716,13.288,3.1737,2.0,1.3613,2890.7969,0.7922,928.869,7.163,4026.3146,505.1162,24.0,93.5311,20.9274,177.721,6.3263,59.4307,129.4077,49.3503,15.0,136.8003,0.8482,2.2377,0.7325,6.3267,0.7325,2.7185,0.7325,10.5924,0.7325,72.7206,8678.8601,7.6872,209.075,7.85,26.1385,6.3911,131.1062,339.0857,16223.4715,3.3753,0.7325,85.6718,1308.3586,42249.8402,121.3513,0.7325,159.8143,0.709,143.6699,129.2244,87.2939,4011.0187,1.5205,417.3064,1356.9612,0.3052,0.8333,518.7593,21621.7367,89500.0,299.755,200.4703,17.5854,5.3818,8.9751,16.7896,4399.7313,52.1587,2099.7875,3573.2063,8.0857,39.8629,44.8491,15.4495,1738.1223,18.7709,4.2265,63.6845,17.5854,1530.3799,36.7865,10.0799,137.0745,1.6437,0.3845,1.0,3.5573,4.1155,56.3659,283.9313,3.612,7974.4088,3.64,4.3053,99.3959,78.7217,1442.4577,3.75,8.5056,14.5478,543.8155,9.5195,1.2732,0.7325,22.4264,22426.3818,571.287,37.543,4613.7786,20.7819,13049.1182,17.5854,32.4088,9.8413,3.4982,2.8862,2.3609,39.8898,6.7772,1.5205,28.9066,2632.7383,41.8502,3584.7009,39.7101,12630.5321,109.7724,26055.8844,118.8854,2.6826,556.4085,2.7,1.79,0.7265,556.4085,101.2221,242.1455,17.5855,23.9946,26.9529
2025-07-04 00:00:01,1751587201,1,3.6725,69.9482,83.0869,384.3623,1.79,919.5778,1226.92,1.5215,1.79,1.7005,1.6627,2.0,122.5904,1.6624,0.376,2983.4038,1.0,1.2745,6.9191,5.4252,1.0,85.4146,13.2518,3.1682,2.0,1.3582,2889.0732,0.7945,926.2916,7.1642,4007.7452,505.0402,24.0,93.7362,20.9333,177.721,6.3431,59.5562,129.5959,49.3524,15.0,136.7409,0.85,2.2378,0.7324,6.3433,0.7323,2.7181,0.7324,10.6738,0.7324,72.7283,8684.0562,7.689,209.1559,7.8503,26.1326,6.4051,131.099,339.0388,16204.3921,3.3443,0.7324,85.4393,1308.5388,42347.4344,121.0166,0.7324,159.7013,0.709,144.5777,129.1491,87.356,4011.616,1.5216,418.2215,1361.9268,0.3051,0.8333,519.3685,21589.3606,89500.0,299.7729,200.4672,17.5154,5.3828,8.9786,16.8047,4416.4358,52.3278,2101.2155,3587.2926,8.0847,39.8705,44.9058,15.4558,1740.2689,18.6878,4.223,63.6919,17.5154,1525.4848,36.788,10.067,136.6634,1.6465,0.3845,1.0,3.5519,4.1123,56.3551,283.8936,3.6075,7969.4425,3.64,4.2932,99.3683,78.7889,1445.0345,3.75,8.548,14.4252,511.2849,9.5685,1.2744,0.7324,22.4264,22426.3818,571.5878,37.4483,4654.2954,20.8274,13074.2195,17.5154,32.4145,9.8343,3.4989,2.8825,2.3659,39.8495,6.7782,1.5216,28.8359,2633.1707,41.7252,3586.2758,39.6663,12606.5006,110.5569,26086.3314,118.8663,2.6754,557.6287,2.7,1.79,0.7253,557.6287,101.4441,242.2549,17.515,24.1397,26.9561
2025-07-05 00:00:02,1751673602,1,3.6725,69.9344,83.0706,384.1504,1.79,919.7812,1239.83,1.526,1.79,1.7003,1.6607,2.0,122.619,1.6608,0.376,2983.5013,1.0,1.2742,6.9227,5.4115,1.0,85.4865,13.2806,3.0614,2.0,1.3601,2883.3024,0.7941,929.0746,7.1672,4012.2376,504.9295,24.0,93.624,20.9225,177.721,6.3348,59.5864,129.5615,49.3525,15.0,136.5893,0.8491,2.2404,0.7328,6.3348,0.7328,2.7182,0.7328,10.8379,0.7328,72.7313,8681.1006,7.6877,209.1577,7.8499,26.1279,6.3974,130.9896,338.8298,16198.4917,3.3393,0.7328,85.4866,1308.5396,42190.5168,120.9376,0.7328,159.658,0.709,144.5043,129.1905,87.3418,4011.6198,1.526,417.7206,1362.3591,0.3052,0.8333,519.7628,21635.0603,89500.0,299.7981,200.4451,17.5956,5.3828,8.9847,16.8123,4404.1436,52.3061,2101.0272,3586.2942,8.0854,39.8708,44.9729,15.4548,1744.2651,18.6378,4.2221,63.6745,17.5956,1526.964,36.7866,10.0726,136.7784,1.6507,0.3845,1.0,3.5504,4.1167,56.4468,284.0681,3.605,7980.8914,3.64,4.2965,99.4603,78.7051,1449.1817,3.75,8.5518,14.307,510.2072,9.559,1.2742,0.7328,22.4264,22426.3818,571.5955,37.4474,4687.2558,20.8025,13100.7815,17.5956,32.3764,9.8297,3.4995,2.8621,2.3617,39.8693,6.7772,1.526,28.8675,2619.5717,41.7432,3587.7953,39.7408,12622.1056,111.4186,25995.5588,118.8719,2.6832,556.9608,2.7,1.79,0.7268,556.9608,101.3226,242.1851,17.5957,24.1711,26.891
2025-07-06 00:00:01,1751760001,1,3.6725,69.9336,83.0711,384.158,1.79,918.308,1239.83,1.5257,1.79,1.7003,1.6608,2.0,122.5925,1.6608,0.376,2983.6491,1.0,1.2742,6.9226,5.4112,1.0,85.4695,13.2783,3.0731,2.0,1.36,2880.157,0.7941,929.0936,7.168,4011.9031,504.9353,24.0,93.6303,20.9214,177.721,6.335,59.5879,129.5673,49.3542,15.0,136.3341,0.8491,2.2401,0.7327,6.335,0.7327,2.7182,0.7327,10.8098,0.7327,72.7309,8682.0008,7.6878,209.1605,7.85,26.1283,6.3978,131.025,338.8531,16196.7437,3.3394,0.7327,85.4695,1308.5407,42219.6967,120.9407,0.7327,159.676,0.709,144.4999,129.1599,87.3444,4011.6255,1.5257,417.7492,1362.6154,0.3052,0.8333,519.7062,21634.3617,89500.0,299.8006,200.447,17.5921,5.3829,8.9841,16.8088,4404.1152,52.3978,2101.0726,3586.1304,8.0855,39.8712,44.9632,15.455,1743.5811,18.6454,4.2224,63.6005,17.5921,1527.1488,36.787,10.0733,136.7511,1.6506,0.3845,1.0,3.5522,4.1165,56.4329,284.1464,3.605,7980.8417,3.64,4.2966,99.452,78.7232,1448.4933,3.75,8.5517,14.3266,508.5746,9.559,1.2742,0.7327,22.4264,22426.3818,571.6071,37.446,4683.2869,20.8039,13101.7011,17.5921,32.3735,9.8293,3.4996,2.8632,2.3618,39.8728,6.7773,1.5257,28.879,2618.124,41.7432,3587.6375,39.7413,12624.4283,111.4186,26043.6367,118.8683,2.6824,556.9989,2.7,1.79,0.7268,556.9989,101.3295,242.1901,17.5921,24.1665,26.891
